username,count_submit,count_problem,avg_submit,count_assignment,sum_pre_score,avg_pre_score,avg_coef,time,ratio,point_hard,time_hard,avg_submit_hard,start,max_problem,count_hard_problems,ratio_problem
34283eb36b1b51da5126f973e69199151b8f26c2,194,102,1.9019607843137254,12,1017000,9970.588235294117,100.0,7.0,8.5,170000.0,9.0,2.823529411764706,19.666666666666668,127.0,0.0,0.8031496062992126
346583cc308681a50145af444a26fb217df305c3,194,57,3.4035087719298245,10,553096,9703.438596491229,94.73684210526316,6.0,5.7,123096.0,7.0,4.071428571428571,3.8,99.0,0.0,0.5757575757575758
3469c710d9f5a4ef230caca3f99b1ed21411732d,194,100,1.94,8,906767,9067.67,100.0,16.0,12.5,169196.0,7.0,2.3846153846153846,11.875,104.0,0.0,0.9615384615384616
347b6f40dbac97bd24c857f37744f2c4fd590cc8,149,64,2.328125,9,617578,9649.65625,100.0,8.0,7.111111111111111,91578.0,6.0,3.0,6.055555555555555,85.0,0.0,0.7529411764705882
34a00f81f528b38404f04d9a360e73fb17b62031,170,51,3.3333333333333335,9,484911,9508.058823529413,96.07843137254902,14.0,5.666666666666667,81578.0,7.0,3.5555555555555554,4.333333333333333,90.0,0.0,0.5666666666666667
34a187324e5c8bb2723a6f51a038acfef94a7538,327,52,6.288461538461538,7,490000,9423.076923076924,100.0,7.0,7.428571428571429,60000.0,10.5,4.25,3.857142857142857,62.0,0.0,0.8387096774193549
34b6d0f0fe1617146945db60df615d0d9bb3a4d1,307,63,4.873015873015873,5,559856,8886.603174603175,100.0,8.0,12.6,85000.0,7.0,7.0,23.6,73.0,0.0,0.863013698630137
34f6fd0da81e68652a26b633fcb7d4d4169e2e75,368,74,4.972972972972973,11,733300,9909.45945945946,96.47804054054055,15.0,6.7272727272727275,240000.0,3.0,5.916666666666667,25.09090909090909,92.0,1.0,0.8043478260869565
34ffbe3d2820a74472b93e9dcabc0e17f75e779c,48,19,2.526315789473684,5,171157,9008.263157894737,100.0,13.0,3.8,53157.0,7.0,3.7142857142857144,8.2,69.0,0.0,0.2753623188405797
357ec20d8f9f416f9b02b0f54a81d3f409d074e9,328,99,3.313131313131313,6,929333,9387.20202020202,98.15656565656566,1.0,16.5,121000.0,6.0,5.0,33.5625,145.0,0.0,0.6827586206896552
358cf36e763ba00426124c74961d59614fd9476a,231,63,3.6666666666666665,4,630000,10000.0,100.0,8.0,15.75,120000.0,2.5,3.25,0.25,67.0,0.0,0.9402985074626866
35cc3e4b8108e6eb405c96afabb167d6c0f9b50c,326,113,2.8849557522123894,6,1120000,9911.504424778761,100.0,9.0,18.833333333333332,150000.0,7.5,3.5625,0.8333333333333334,123.0,0.0,0.9186991869918699
363d3494b7918fffc4e59beed6c76eb7d05b2c64,196,84,2.3333333333333335,11,822461,9791.202380952382,100.0,8.0,7.636363636363637,142461.0,9.0,3.0,20.954545454545453,104.0,0.0,0.8076923076923077
363f5d64f8c70c78376d1b5f9485511daa5a9d8c,279,38,7.342105263157895,7,365071,9607.131578947368,100.0,1.0,5.428571428571429,50000.0,2.0,8.8,6.0,51.0,0.0,0.7450980392156863
36a292355e4b31b866da368ac2bc7902a72d4db2,153,53,2.8867924528301887,5,510000,9622.641509433963,100.0,9.0,10.6,70000.0,7.0,3.111111111111111,0.0,59.0,0.0,0.8983050847457628
36dbfe4759f861ee72011812df2178cbbfd736a1,86,37,2.324324324324324,3,370000,10000.0,100.0,5.0,12.333333333333334,40000.0,7.0,3.25,11.666666666666666,37.0,0.0,1.0
36f6af52bd08c15b005618724931a558fa7049f6,186,50,3.72,4,479000,9580.0,100.0,2.0,12.5,60000.0,4.0,10.714285714285714,0.0,56.0,0.0,0.8928571428571429
370a904c5a7deb4ae08f111c87564b0180d572b4,30,13,2.3076923076923075,5,91000,7000.0,100.0,2.0,2.6,30000.0,3.0,3.5,1.6,35.0,0.0,0.37142857142857144
371922831538deb39791562bd384acdf91531999,63,29,2.1724137931034484,7,233070,8036.896551724138,100.0,7.0,4.142857142857143,83070.0,3.5,2.4166666666666665,23.071428571428573,65.0,0.0,0.4461538461538462
374725662b17c0d200a5d372579406bb4d830bb5,279,84,3.3214285714285716,12,812631,9674.17857142857,100.0,14.0,7.0,142631.0,8.0,4.733333333333333,26.791666666666668,100.0,0.0,0.84
37593f2cd1d978efb79e32ed6981b74ad8523ebd,433,105,4.123809523809523,11,1013512,9652.495238095238,100.0,6.0,9.545454545454545,144846.0,8.0,4.25,13.272727272727273,116.0,0.0,0.9051724137931034
37fd8930995a4978e8378d28a84e0aaf3ad85c2d,161,74,2.175675675675676,9,731000,9878.378378378378,100.0,11.0,8.222222222222221,111000.0,8.0,3.0833333333333335,14.88888888888889,92.0,0.0,0.8043478260869565
37ff40068998a37a4e2c73bbb325103500cdb0e0,95,51,1.8627450980392157,5,485362,9516.901960784313,100.0,8.0,10.2,68000.0,7.0,1.5555555555555556,0.0,59.0,0.0,0.864406779661017
3822d529be3c7a49da411682207b471d61822610,205,57,3.5964912280701755,9,523657,9186.964912280702,98.24561403508773,16.0,6.333333333333333,106157.0,7.0,3.8,5.6,94.0,0.0,0.6063829787234043
38397f1c58351146edd1787b0501bbdb31834abd,111,43,2.5813953488372094,6,430000,10000.0,100.0,1.0,7.166666666666667,50000.0,2.0,4.0,4.666666666666667,46.0,0.0,0.9347826086956522
3841fabcde0188d8dc9b3060cacffafa3450ec85,348,115,3.026086956521739,7,1094770,9519.739130434782,100.0,5.0,16.428571428571427,212485.0,12.5,4.038461538461538,8.857142857142858,139.0,0.0,0.8273381294964028
3853851c5433317284f37cd530d642560effc35a,231,74,3.1216216216216215,9,725190,9799.864864864865,100.0,2.0,8.222222222222221,130000.0,6.0,5.3076923076923075,31.88888888888889,100.0,0.0,0.74
3886b365ce33e5988c6c8a73eed09ac8a7c784bf,589,99,5.94949494949495,11,990000,10000.0,100.0,16.0,9.0,160000.0,13.0,6.5625,13.363636363636363,117.0,0.0,0.8461538461538461
388c0aed9f437cb576f998892257a1a9410d1a2e,608,63,9.65079365079365,4,630000,10000.0,100.0,3.0,15.75,120000.0,4.5,9.583333333333334,2.25,67.0,0.0,0.9402985074626866
390881963c5fbcde08d9cbc2ec73846bd8eabaa2,239,95,2.5157894736842104,13,894661,9417.484210526316,100.0,17.0,7.3076923076923075,147631.0,9.0,2.4705882352941178,5.1923076923076925,106.0,0.0,0.8962264150943396
391d18cff3df066db6fcc8dad718d325607e5493,274,59,4.6440677966101696,5,582000,9864.406779661016,100.0,9.0,11.8,102000.0,8.0,7.818181818181818,0.4,59.0,0.0,1.0
3949c822529f6d98d518b762c7b49b030685ddda,285,76,3.75,12,733451,9650.671052631578,100.0,12.0,6.333333333333333,120000.0,15.0,5.615384615384615,26.625,109.0,0.0,0.6972477064220184
394f4eb7fa3337f92a1148e8e9ba1727995bc8f5,12,7,1.7142857142857142,4,60000,8571.42857142857,100.0,7.0,1.75,10000.0,3.0,2.5,1.0,13.0,0.0,0.5384615384615384
3954b15205238530f2cb3b66db735fad6d0c8fda,170,61,2.7868852459016393,9,511350,8382.786885245901,95.08196721311475,8.0,6.777777777777778,107446.0,6.5,3.1666666666666665,0.2222222222222222,89.0,0.0,0.6853932584269663
39713cf2db02601e4bd6360ba70f8013c0433f48,48,34,1.411764705882353,4,340000,10000.0,100.0,12.0,8.5,50000.0,7.0,1.8,8.75,51.0,0.0,0.6666666666666666
39ab839c37c0269b14691b473ad894ba12e1afbc,202,84,2.4047619047619047,12,800424,9528.857142857143,100.0,8.0,7.0,138631.0,13.0,2.8666666666666667,37.541666666666664,109.0,0.0,0.7706422018348624
39abf25961f2094474ac7c9d9d85735ecfaa10f8,7,1,7.0,1,0,0.0,100.0,8.0,1.0,0.0,8.0,7.0,0.0,5.0,0.0,0.2
3a1431fdc38caa2d40fdd0df60f76683af53a729,340,69,4.927536231884058,11,670357,9715.31884057971,100.0,14.0,6.2727272727272725,120000.0,7.0,9.461538461538462,16.5,103.0,0.0,0.6699029126213593
3a25a7b40408f3636b36d763cadc72c5ae6b628e,222,87,2.5517241379310347,10,835379,9602.057471264368,100.0,17.0,8.7,130000.0,13.0,2.642857142857143,13.7,107.0,0.0,0.8130841121495327
3a27f4f6ce9cc005a8f1a5f7441d26db75c9cd2c,262,94,2.7872340425531914,11,868772,9242.255319148937,100.0,2.0,8.545454545454545,165017.0,7.0,4.7368421052631575,13.272727272727273,112.0,0.0,0.8392857142857143
3a3cf426569ff3ed1638fefb8d0a7bca73e0bdb7,81,29,2.793103448275862,2,277500,9568.965517241379,100.0,6.0,14.5,52500.0,9.5,3.3333333333333335,0.5,29.0,0.0,1.0
3b0e56cb91cf7c26836c7fe857ef2fef62c2031f,6,2,3.0,1,11578,5789.0,100.0,3.0,2.0,1578.0,2.0,4.0,0.0,5.0,0.0,0.4
3b24016cbab8b8632a54240fed0a17406b35bc65,438,69,6.3478260869565215,10,682000,9884.057971014492,100.0,6.0,6.9,122000.0,9.0,10.461538461538462,7.7,88.0,0.0,0.7840909090909091
3b3559f14b77090ee6063be193efe80b19bcc591,692,100,6.92,11,916152,9161.52,100.0,4.0,9.090909090909092,127152.0,14.0,8.882352941176471,11.0,117.0,0.0,0.8547008547008547
3b5d744051772f15e4bc3167d749711fa798b0c1,70,32,2.1875,5,295000,9218.75,100.0,13.0,6.4,19000.0,6.0,3.75,2.6,40.0,0.0,0.8
3b951429b4166a9149480e360687549e1069a209,150,46,3.260869565217391,7,460000,10000.0,100.0,8.0,6.571428571428571,60000.0,2.5,5.666666666666667,0.0,47.0,0.0,0.9787234042553191
3bdad6ba65de3948b9939ebd98d80b03fe3f8e93,328,82,4.0,14,755230,9210.121951219513,100.0,17.0,5.857142857142857,136642.0,14.0,6.866666666666666,21.785714285714285,129.0,0.0,0.6356589147286822
3be1500e597852e42bb7fe17591b933e0bb44f93,110,54,2.037037037037037,5,527760,9773.333333333334,100.0,8.0,10.8,79428.0,7.0,2.111111111111111,0.0,59.0,0.0,0.9152542372881356
3c499f0944773b5ae529a4356d92df5ce8ca7c0c,272,54,5.037037037037037,5,415166,7688.259259259259,100.0,2.0,10.8,66000.0,15.5,11.875,0.8,71.0,0.0,0.7605633802816901
3caf61bb383eed4daa553e074208e84cdbdd7df0,135,21,6.428571428571429,7,200000,9523.809523809523,100.0,19.0,3.0,40000.0,12.0,17.6,1.8571428571428572,21.0,0.0,1.0
3cde31c0a8378da5d6c2767652ec108deb9135a6,388,116,3.3448275862068964,12,1110157,9570.318965517241,100.0,4.0,9.666666666666666,193157.0,9.5,3.375,11.0,121.0,0.0,0.9586776859504132
3d085aa7161eb03884e0a1e98d90f8d46e030d1a,237,61,3.8852459016393444,4,528023,8656.11475409836,100.0,16.0,15.25,80000.0,2.5,3.9166666666666665,5.75,67.0,0.0,0.9104477611940298
3d0c27e5e776d4ebe788c50a8da1a1c9215ae25a,137,71,1.9295774647887325,5,679500,9570.422535211268,100.0,3.0,14.2,151500.0,6.0,2.2777777777777777,31.4,63.0,0.0,0.8208955223880597
3d185c0c28fcae1ca2f5876a8e2e6681b38e5af7,154,52,2.9615384615384617,8,490904,9440.461538461539,96.15384615384616,5.0,6.5,104000.0,7.0,3.6363636363636362,4.333333333333333,80.0,0.0,0.65
3d1c486e68c08c272379fe7eeec4d38e75f54ae8,135,53,2.547169811320755,4,510000,9622.641509433963,100.0,10.0,13.25,80000.0,7.0,6.7,6.25,67.0,0.0,0.7910447761194029
3d4f612148056feeb651f4711c1f640f5015101a,4,1,4.0,1,0,0.0,100.0,11.0,1.0,0.0,0.0,0.0,13.0,10.0,0.0,0.1
3d8d3a121d5e9126056c0676ac7ad2661696a572,269,93,2.89247311827957,14,892000,9591.397849462366,100.0,16.0,6.642857142857143,150000.0,8.0,4.466666666666667,26.321428571428573,104.0,0.0,0.8942307692307693
3d8d550e8b7d9a0629bdd8e0ae73f8f0ac74b1a6,75,44,1.7045454545454546,6,437857,9951.295454545454,100.0,16.0,7.333333333333333,50000.0,15.0,2.6,9.0,52.0,0.0,0.8461538461538461
3d9b6ed975620e48ca0a5aee5fd19f5db1db3b18,243,74,3.2837837837837838,10,717963,9702.202702702703,96.35135135135135,8.0,7.4,218663.0,8.0,4.083333333333333,21.25,81.0,1.0,0.9135802469135802
3d9f8d11f15cce877a0766d08a6a920548041407,174,104,1.6730769230769231,11,982470,9446.826923076924,100.0,16.0,9.454545454545455,163201.0,11.5,1.7,13.909090909090908,117.0,0.0,0.8888888888888888
3dd2f099bd4cba1acad185a78c773972d450a899,341,97,3.515463917525773,11,956857,9864.505154639175,100.0,2.0,8.818181818181818,160000.0,10.5,3.9375,20.545454545454547,117.0,0.0,0.8290598290598291
3e19ebd05fd2cc465feff2f681011181a78e1341,99,46,2.152173913043478,10,330884,7193.130434782609,100.0,13.0,4.6,32576.0,6.0,3.0,13.3,107.0,0.0,0.42990654205607476
3e572871d05f7888784ac55985fd52cd1c7aaa68,136,60,2.2666666666666666,8,590000,9833.333333333334,100.0,16.0,7.5,100000.0,14.0,2.0,11.0,72.0,0.0,0.8333333333333334
3e72f16a86233e81ccc2c9831c0297da6cca36e6,302,103,2.9320388349514563,15,1022571,9927.873786407767,100.0,16.0,6.866666666666666,168000.0,7.0,4.647058823529412,26.375,140.0,0.0,0.7357142857142858
3ee8b93a31b564cdb14f3d62f08dd862461e0918,261,76,3.4342105263157894,6,747272,9832.526315789473,100.0,6.0,12.666666666666666,144000.0,7.0,4.933333333333334,20.166666666666668,94.0,0.0,0.8085106382978723
3f679f9f5c3b6c2a026bc0575cf7d5f3351a8db1,231,99,2.3333333333333335,15,905666,9148.141414141413,100.0,12.0,6.6,220000.0,9.0,3.0384615384615383,9.866666666666667,136.0,0.0,0.7279411764705882
3f92f0a8c1729579c08e921fc041646ee2b50075,183,80,2.2875,12,736833,9210.4125,100.0,3.0,6.666666666666667,131000.0,7.5,3.6666666666666665,15.625,93.0,0.0,0.8602150537634409
3fb53c585faf97ed5b0ecb316a4b419c969b790a,104,57,1.8245614035087718,5,553230,9705.78947368421,100.0,4.0,11.4,80000.0,11.5,2.375,0.2,92.0,0.0,0.6195652173913043
3fcc971a36a031eba3d5b8ce7a9181a4732a6cf0,201,89,2.258426966292135,5,823285,9250.393258426966,100.0,15.0,17.8,104000.0,14.0,3.0,3.6,109.0,0.0,0.8165137614678899
40291da6897472b56a7ce6a0721a801b5014d3c7,436,77,5.662337662337662,13,729333,9471.857142857143,100.0,16.0,5.923076923076923,141000.0,5.0,5.133333333333334,30.73076923076923,105.0,0.0,0.7333333333333333
404b067bd1dc212fb28d256714a9dc430d5e65af,199,64,3.109375,9,618474,9663.65625,96.806640625,7.0,7.111111111111111,163461.0,6.0,3.8333333333333335,15.277777777777779,76.0,0.0,0.8421052631578947
4058bd26eee2f8affafaefd2b59b97c358e826cc,302,100,3.02,6,993000,9930.0,100.0,17.0,16.666666666666668,153000.0,14.0,4.6875,3.1666666666666665,116.0,0.0,0.8620689655172413
4069b40bebe0372926fcd92429f7431e300e6b52,249,119,2.092436974789916,19,1138735,9569.20168067227,100.0,16.0,6.2631578947368425,195366.0,10.5,2.9545454545454546,18.842105263157894,144.0,0.0,0.8263888888888888
40741b5b2ac93f9d0eacd4a28b48508be0a378f9,106,35,3.0285714285714285,9,292000,8342.857142857143,100.0,2.0,3.888888888888889,84000.0,3.5,3.8333333333333335,5.722222222222222,56.0,0.0,0.625
40a41a33c4e0168e2716a09cecc11cc3abb5dbe0,13,2,6.5,2,10285,5142.5,100.0,9.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.2
40c0843e6cba7960b4a4fc631d0831b9242a9778,41,29,1.4137931034482758,6,226428,7807.862068965517,100.0,16.0,4.833333333333333,41428.0,8.0,1.75,16.833333333333332,64.0,0.0,0.453125
40d6052a7ccec94dae8348e5249381afabbbc985,154,61,2.5245901639344264,10,530840,8702.295081967213,100.0,15.0,6.1,69172.0,13.0,2.8,12.0,88.0,0.0,0.6931818181818182
40db6a6bd27b7f2fccb0ab0e4b97b2e64d5e79a2,319,53,6.018867924528302,9,467573,8822.132075471698,94.33962264150944,8.0,5.888888888888889,53333.0,9.0,5.888888888888889,2.888888888888889,97.0,0.0,0.5463917525773195
410357eb9129023509cfaf8d38be61c050bb3b05,43,16,2.6875,2,160000,10000.0,100.0,9.0,8.0,60000.0,14.5,3.8333333333333335,27.5,20.0,0.0,0.8
41438ca9420c379467e8ca3456fc003d76bc99e2,294,95,3.094736842105263,10,912500,9605.263157894737,100.0,13.0,9.5,150000.0,11.5,4.875,13.6,102.0,0.0,0.9313725490196079
414a76fbb610cfb396dc7177dfe67944fd7175f2,210,64,3.28125,7,620000,9687.5,100.0,8.0,9.142857142857142,120000.0,8.0,3.8461538461538463,0.14285714285714285,74.0,0.0,0.8648648648648649
4178750f206a91c5b1cf0c5ac6a4021d23912736,122,38,3.210526315789474,5,344000,9052.631578947368,100.0,14.0,7.6,90000.0,4.0,2.9,4.8,71.0,0.0,0.5352112676056338
41834c311cf35264cb9e6357eae499b95edb73b5,450,102,4.411764705882353,11,985652,9663.254901960785,100.0,3.0,9.272727272727273,165652.0,13.5,5.5,11.727272727272727,117.0,0.0,0.8717948717948718
41c2ea992ebadf309d399ecabb99fba4487e2920,198,71,2.788732394366197,5,700000,9859.154929577464,100.0,2.0,14.2,110000.0,8.0,2.6666666666666665,0.2,71.0,0.0,1.0
4203f7e50c4e403622aeb1b6d39ca45285510aa8,407,72,5.652777777777778,10,666817,9261.347222222223,94.65823412698413,2.0,7.2,180151.0,7.5,8.545454545454545,10.8,82.0,0.0,0.8780487804878049
42510054a233b7b56beccee99fdd4543c3cff388,266,59,4.508474576271187,5,589090,9984.57627118644,100.0,8.0,11.8,100000.0,8.0,6.1,2.0,59.0,0.0,1.0
42fedf0a6f68d54738709e096f9352ccb17dc072,263,87,3.0229885057471266,10,815904,9378.206896551725,100.0,3.0,8.7,149477.0,7.0,4.0,17.4,103.0,0.0,0.8446601941747572
440a4bdda60ec044e91b9e5ee5c478c20bbbaf7e,348,102,3.411764705882353,6,1012666,9928.098039215687,100.0,16.0,17.0,173333.0,14.0,6.222222222222222,9.142857142857142,139.0,0.0,0.7338129496402878
440e56298b04156381c3f648f175b8697135845b,186,64,2.90625,10,570233,8909.890625,100.0,7.0,6.4,70000.0,9.0,2.0,14.3,106.0,0.0,0.6037735849056604
442024511cb1c5761a86578910e28f236daceb2e,260,107,2.4299065420560746,6,1024261,9572.532710280373,100.0,9.0,17.833333333333332,131428.0,9.0,2.8,8.166666666666666,123.0,0.0,0.8699186991869918
44327e7dea2e5f69fea97c9333f7cd64484303c5,12,8,1.5,1,76000,9500.0,100.0,14.0,8.0,20000.0,8.5,2.0,16.0,10.0,2.0,0.8
44557bbbb5013bd2d980dff1f4b5f6b47cb1363d,53,26,2.0384615384615383,6,260000,10000.0,100.0,2.0,4.333333333333333,150000.0,3.0,2.2,2.0,28.0,0.0,0.9285714285714286
4455e671bb93d6652e42fc0925b3cc47cbf6326a,97,48,2.0208333333333335,6,395443,8238.395833333334,83.33333333333333,13.0,8.0,36666.0,10.0,2.5,27.166666666666668,62.0,0.0,0.7741935483870968
448866b737d07d7d184e7c1111b8f50d1b8fe91b,104,48,2.1666666666666665,15,328365,6840.9375,100.0,3.0,3.2,33414.0,9.0,2.923076923076923,31.2,113.0,0.0,0.4247787610619469
448e09eb2299c7bc3435e9a680e5e7e81b6d732f,37,18,2.0555555555555554,6,144000,8000.0,100.0,10.0,3.0,44000.0,6.0,2.3333333333333335,1.5,29.0,0.0,0.6206896551724138
44ede8e2b591b3b54fc25469d50e442459da73f6,183,70,2.6142857142857143,5,700000,10000.0,100.0,14.0,14.0,110000.0,3.0,2.727272727272727,0.2,71.0,0.0,0.9859154929577465
45147b7f31a588b0c4245845675f7856f4dfae30,101,34,2.9705882352941178,5,288845,8495.441176470587,100.0,15.0,6.8,13461.0,7.0,5.75,0.2,48.0,0.0,0.7083333333333334
4528fc0fa6d591a221aba2cd316264877b73bbb9,56,20,2.8,3,80000,4000.0,100.0,16.0,6.666666666666667,10000.0,15.0,3.5,2.0,29.0,0.0,0.6896551724137931
454c509567c0f19453009731315e3db245a8c756,278,98,2.836734693877551,11,955714,9752.183673469388,100.0,11.0,8.909090909090908,160000.0,7.0,4.75,10.909090909090908,117.0,0.0,0.8376068376068376
456ba3f2e4bccbd1146955cb3f0438260a04f7ff,93,59,1.576271186440678,3,570000,9661.016949152543,100.0,10.0,19.666666666666668,110000.0,8.5,1.8333333333333333,25.666666666666668,60.0,0.0,0.9833333333333333
4586b41a1f104874583010a544bdd65113d2666c,136,56,2.4285714285714284,9,531139,9484.625,94.64285714285714,7.0,6.222222222222222,128639.0,7.0,3.5714285714285716,6.555555555555555,80.0,0.0,0.7
45e8b53fe4fc590dd9c7564fe2c6fa3ede58fbea,738,113,6.530973451327434,5,1102000,9752.212389380531,100.0,1.0,22.6,142000.0,6.0,7.533333333333333,0.8,115.0,0.0,0.9826086956521739
463ef2266d31ca7f0bca92bfcc9ae7301addb58b,109,46,2.369565217391304,9,371201,8069.586956521739,100.0,15.0,5.111111111111111,45384.0,14.0,3.0,17.555555555555557,88.0,0.0,0.5227272727272727
4644e181d653c04f17f76eed400fdf52a43b2237,1,1,1.0,1,0,0.0,100.0,2.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,0.2
469c5d7634f0e3277f7bc8edfb3d9eb291fc6199,296,112,2.642857142857143,12,1100000,9821.42857142857,100.0,15.0,9.333333333333334,230000.0,8.0,3.08,18.25,127.0,0.0,0.8818897637795275
46bd0614cd76a4fa3af7d06e5feae3db673a43a1,125,43,2.9069767441860463,8,426000,9906.976744186046,100.0,1.0,5.375,56000.0,2.5,4.166666666666667,1.875,52.0,0.0,0.8269230769230769
46c1ebc62f7d6b099a6696755c9be3b984d2a27a,241,104,2.3173076923076925,11,980304,9426.0,100.0,5.0,9.454545454545455,151304.0,14.0,2.5714285714285716,17.636363636363637,117.0,0.0,0.8888888888888888
46c49850a9aa3be9f66161090ac1f0a8796b19ff,119,54,2.2037037037037037,8,519340,9617.407407407407,100.0,15.0,6.75,100000.0,3.0,3.0,34.3125,76.0,0.0,0.7105263157894737
470647470caa15468e461e105a8ecd3b25a912f0,139,45,3.088888888888889,6,411979,9155.08888888889,100.0,10.0,7.5,45384.0,7.0,3.8333333333333335,0.8333333333333334,51.0,0.0,0.8823529411764706
47aceb292c673f98f059ec36af314cb1c8894405,138,43,3.2093023255813953,6,429000,9976.744186046511,100.0,6.0,7.166666666666667,50000.0,7.0,5.8,7.5,52.0,0.0,0.8269230769230769
47af18d4bbc37e11d2c5130faaa8b2da3dba64ca,114,38,3.0,4,377333,9929.815789473685,100.0,15.0,9.5,70000.0,7.0,2.4285714285714284,0.0,38.0,0.0,1.0
47b12b77df06d36f3a51ad5cc5f0dff47ddc9103,226,98,2.306122448979592,10,980000,10000.0,100.0,4.0,9.8,160000.0,8.0,2.9375,13.9,102.0,0.0,0.9607843137254902
47d128f1f6010bd042dda2bcc68d710956fdb74f,400,116,3.4482758620689653,7,1160000,10000.0,100.0,2.0,16.571428571428573,170000.0,6.0,4.117647058823529,11.285714285714286,100.0,0.0,0.8208955223880597
47e01709f5df0b8793de34e70e8ddd9f8aa16d60,318,102,3.1176470588235294,11,921707,9036.343137254902,100.0,14.0,9.272727272727273,139113.0,14.0,2.7222222222222223,16.181818181818183,117.0,0.0,0.8717948717948718
47e1eb91096f9e59b0faf185a88d41343c073d83,203,84,2.4166666666666665,6,718000,8547.619047619048,100.0,12.0,14.0,117000.0,7.0,3.8125,7.833333333333333,94.0,0.0,0.8936170212765957
4875a2f817d7d08aa0437c70c33eb2c3e8c20d65,164,104,1.5769230769230769,6,1027631,9881.067307692309,99.51923076923077,16.0,17.333333333333332,162631.0,11.0,1.6470588235294117,14.714285714285714,139.0,0.0,0.7482014388489209
48832ca57fb72952c11805aa0975c2273273ba58,140,41,3.4146341463414633,4,374545,9135.243902439024,100.0,13.0,10.25,50000.0,8.0,5.6,4.5,67.0,0.0,0.6119402985074627
491ae8a65839fc737fb2c3e6ed06b990c7f36dea,225,76,2.960526315789474,4,710832,9353.052631578947,100.0,1.0,19.0,95000.0,4.0,5.2727272727272725,0.25,79.0,0.0,0.9620253164556962
4932174dcf0408a7eb862930c9c6be33d30825a6,1,1,1.0,1,10000,10000.0,100.0,17.0,1.0,0.0,0.0,0.0,89.0,10.0,0.0,0.1
49428bbbf72ee0208d581e31efb1db2dca5605f4,93,39,2.3846153846153846,6,364571,9347.97435897436,100.0,10.0,6.5,40000.0,3.0,2.5,6.0,46.0,0.0,0.8478260869565217
494ceabf1266854738ca9832b601000a8a3cde24,161,34,4.735294117647059,6,225205,6623.676470588235,100.0,7.0,5.666666666666667,70333.0,7.0,7.3,12.833333333333334,69.0,0.0,0.4927536231884058
495933d0ca16d77c1ef1587e29f5477513109a5c,331,110,3.0090909090909093,5,1100000,10000.0,100.0,7.0,22.0,150000.0,7.0,4.133333333333334,0.0,111.0,0.0,0.990990990990991
495a7aa30e85503d9a2027af83cd32af0eb7b030,2,2,1.0,1,20000,10000.0,100.0,4.0,2.0,0.0,0.0,0.0,4.0,5.0,0.0,0.4
49a4785cf7286dbb18206e3847f164b1af1907ed,111,62,1.7903225806451613,7,620000,10000.0,100.0,13.0,8.857142857142858,110000.0,10.0,3.0,18.142857142857142,70.0,0.0,0.8857142857142857
49d11fa2e8d68ac09ecdacb94a96c95c95205ff9,231,103,2.2427184466019416,6,1023461,9936.514563106795,100.0,16.0,17.166666666666668,153461.0,8.0,2.1875,7.166666666666667,116.0,0.0,0.8879310344827587
49da363dc17a0db86c70a20f515608629bced9ed,108,43,2.511627906976744,6,430000,10000.0,100.0,15.0,7.166666666666667,50000.0,10.0,6.2,12.714285714285714,56.0,0.0,0.7678571428571429
4a0f49c2a5e9766ab2ea0aea95a12b763faff0a0,165,63,2.619047619047619,10,593729,9424.269841269841,100.0,7.0,6.3,115833.0,11.0,2.857142857142857,28.75,82.0,0.0,0.7682926829268293
4a2ccd362270a02afdf8a1647576ba56a525fec8,233,83,2.8072289156626504,10,817618,9850.819277108434,100.0,5.0,8.3,120000.0,6.0,3.6153846153846154,12.1,106.0,0.0,0.7830188679245284
4a8923bdd6d76861d91dce4b2670c04da6b45350,204,71,2.8732394366197185,5,698000,9830.985915492958,100.0,3.0,14.2,110000.0,3.0,6.583333333333333,0.2,71.0,0.0,1.0
4ae698929993e35feef8c07911edb16212f5cf4d,127,53,2.3962264150943398,4,501000,9452.830188679245,100.0,3.0,13.25,96000.0,2.5,3.5,2.0,67.0,0.0,0.7910447761194029
4b09f1427ce0578515148e3300abcaf95ff3511a,78,38,2.0526315789473686,4,287444,7564.315789473684,100.0,14.0,9.5,60000.0,7.0,2.142857142857143,3.25,53.0,0.0,0.7169811320754716
4b3052a36e3e54cb3458984b0ffe5f2808445353,23,13,1.7692307692307692,3,103500,7961.538461538462,100.0,1.0,4.333333333333333,0.0,0.0,0.0,8.333333333333334,34.0,0.0,0.38235294117647056
4b8a55e82d9825fa7440b91e638577957567752d,193,73,2.643835616438356,9,714157,9782.972602739726,100.0,15.0,8.11111111111111,124157.0,6.5,3.9285714285714284,29.38888888888889,81.0,0.0,0.9012345679012346
4bb463f3e32f05b9a1e323adc2a51603dabc75bc,88,42,2.0952380952380953,7,419047,9977.309523809523,100.0,12.0,6.0,50000.0,2.0,2.6,11.571428571428571,51.0,0.0,0.8235294117647058
4bed6361746e48435a9be358a5bbeba59696ab7d,148,61,2.4262295081967213,4,610000,10000.0,100.0,7.0,15.25,100000.0,8.0,4.3,0.5,63.0,0.0,0.9682539682539683
